problem,num_obj,iteration,reference_point,iRVEA_EH-metric,iNSGAIII_EH-metric,iRVEA_R_HV,iNSGAIII_R_HV,iRVEA_PMOD,iNSGAIII_PMOD,iRVEA_PMDA,iNSGAIII_PMDA,iRVEA_CCF,iNSGAIII_CCF,iRVEA_FE,iNSGAIII_FE,iRVEAUPCF,iNSGAIIIUPCF,iRVEA_UPCF,iNSGAIII_UPCF
DTLZ2,3,3,"[0.812, 0.609, 0.0]",0.5265974699025524,0.9309521560245355,5.945123864416886,7.439910263969615,3.57863507637229,16.991920920809438,0.8776493323273789,0.6544390884249169,3,11,3736,4812,,,0.0,0.00022944821492482356
DTLZ2,3,4,"[0.932, 0.373, 0.0]",0.6874535752863358,0.9261919639905876,7.676734574151885,8.011241233103382,4.568324869591933,16.524607049463807,0.779973797205721,0.6229809653163002,5,11,4148,6012,,,0.0,0.0010312368540528792
DTLZ2,3,5,"[0.183, 0.183, 0.954]",0.6698872440471384,0.1572572972238994,7.687826369293841,2.130946690232385,5.013927032992985,4.093659419229999,0.7578704292740762,0.9612968185346397,6,11,4702,7212,,,0.0,0.0012203036612097725
DTLZ2,3,6,"[0.188, 0.188, 0.958]",0.7685398409340793,0.1899989427096052,7.661856808161638,1.8749755949580058,6.840189128769256,4.0629185531100465,0.7041988773855435,0.9673068754524161,11,9,5588,8412,,,0.0,0.005355693415519884
DTLZ2,3,7,"[0.191, 0.191, 0.961]",0.7908077048052172,0.10340577266030913,7.820226821722496,2.097396063183561,7.034104255051231,4.058469967566804,0.6879699688975948,0.9783858803739864,13,10,7188,9612,,,0.0,0.004380360448757115
DTLZ2,3,8,"[0.191, 0.191, 0.961]",0.7953710924939313,0.21716725629038147,7.820593077936919,1.9592794864395198,9.317692357264178,4.165352261545132,0.6836931980991179,0.9421154533117378,14,10,8788,10812,,,0.0,0.0034712206197183744
DTLZ3,3,1,"[21.2, 0.0, 52.9]",0.0,0.20049873916478345,0.0,8.338609628345887,21.974814608279182,9.831888038992737,35.53734909337423,17.936838986146356,0,12,2000,2412,,,0.0,0.04600143852012442
DTLZ3,3,2,"[4e-32, 3.77, 9.43]",0.0,0.21876929712521093,0.0,7.999999999999999,16.81075651072821,7.144018573072374,24.787281040232628,8.86607638329386,0,12,3186,3612,,,0.0,0.03024458948434658
DTLZ3,3,3,"[1.26e-32, 0.386, 2.32]",0.0,0.11828223805210046,0.0,6.309428629320993,15.625622421615695,5.906353630428674,20.48438337430748,6.187180827440701,0,12,4418,4812,,,0.0,0.0029968417063442883
DTLZ3,3,4,"[0.172, 0.0, 1.03]",0.0,0.1056706875598778,0.0,6.2975440199413715,16.29311454260531,6.604422546304322,18.022186679424873,4.899346361150025,0,12,5748,6012,,,0.0,0.0013077648210081502
DTLZ3,3,5,"[0.185, 0.185, 0.964]",0.0,0.21305354182128144,0.0,5.4072030162245195,9.218298749887708,6.002223497888313,9.8670936122864,3.9366279081775457,0,12,6782,7212,,,0.0,0.01145783833139073
DTLZ3,3,6,"[0.191, 0.191, 0.969]",0.9578010294592485,0.5252836768650067,1.6416354169798388,4.739773935467406,5.965248070348624,5.786907412384034,3.821386425036311,2.9205592464065675,1,12,8356,8412,,,0.047961978213221436,0.0719689265754721
DTLZ3,3,7,"[0.192, 0.192, 0.97]",0.3568975301189107,0.520318835924692,3.778128403985859,2.793176720177048,5.560365654878074,4.968205155856787,2.71069454562466,2.734778771281002,15,3,9956,9612,,,0.0014764490032846472,0.0002822910237606871
DTLZ3,3,8,"[0.193, 0.193, 0.971]",0.6549143215641302,0.8169152139151791,7.500799591065351,3.0777242181701348,8.27695074028442,5.154485670621235,0.7557505368706124,1.684786330219091,14,1,11556,10812,,,0.0,0.0
DTLZ4,3,1,"[5.8e-17, 1.0, 0.0]",0.8711318239781849,0.20355223255810462,7.902322364364431,1.013381082862723,4.833434568443485,3.1854623050226705,0.6332137950832878,1.111361703751255,10,5,1536,2412,,,0.0,0.0
DTLZ4,3,2,"[2.48e-19, 0.801, 0.601]",0.853038222424218,0.24997498762977877,8.101266609025691,1.0003001784801586,6.918532593480784,3.085757285566054,0.7207311322639105,1.0559527561802027,9,4,2070,3612,,,0.0,0.0
DTLZ4,3,3,"[0.69, 0.69, 0.23]",0.6390514672487285,0.7700127713500019,8.04395083751421,4.826919878964296,8.577061868592649,3.264810580841983,0.7367960389287125,0.814170337230388,12,1,3202,4812,,,0.0,0.0
DTLZ4,3,4,"[0.444, 0.889, 0.222]",0.7687309570046358,0.08081632032306361,7.534796274267208,3.011088564192364,8.80861951971036,4.1870652587754495,0.7278092765792229,0.9021203135109981,12,11,4516,6012,,,0.0,0.0
DTLZ4,3,5,"[0.677, 0.677, 0.218]",0.6462771772255362,0.16143364604254326,7.325911538392805,4.716323391322705,9.450058000620036,5.120326711304654,0.7297331513005252,0.8132678558392126,13,12,5764,7212,,,0.0,0.0
DTLZ4,3,6,"[0.677, 0.677, 0.218]",0.6475177300050327,0.7820030393577012,7.407321290971687,4.716293711301499,9.539088488874947,3.28017806672774,0.7307606143166383,0.8132676983346392,10,1,7364,8412,,,0.0,0.0
DTLZ4,3,7,"[0.677, 0.677, 0.218]",0.650532149434576,0.27425598161867043,7.391981701289605,4.716295266382488,8.080735028348068,3.967077842536808,0.7272886118091599,0.8132673126040437,11,4,8964,9612,,,0.0,0.0
DTLZ4,3,8,"[0.677, 0.677, 0.218]",0.6480015948805365,0.27425590077894757,7.406644255356829,4.7162953212274035,7.681339154095125,3.967077842865848,0.7295049406705655,0.8132673049401766,10,4,10564,10812,,,0.0,2.3451189711333e-311
DTLZ5,3,1,"[0.352, 0.352, 0.897]",0.6956468994166873,0.502277579737239,7.704513670595802,7.831665756819692,3.7704719801961004,5.595241968053672,0.7495848524705939,0.7605843080757015,6,12,3072,2412,,,0.047910115139093226,0.04495037119136932
DTLZ5,3,2,"[0.622, 0.622, 0.553]",0.7339536675654758,0.38742025089315346,8.467255055114443,4.810363311045897,3.81580811100202,7.415694359757568,0.7659263438438322,0.7642770211957951,4,10,4286,3612,,,0.0,0.006000544476018892
DTLZ5,3,3,"[0.562, 0.649, 0.569]",0.7497186583706734,0.41833821765462803,7.582550218851356,5.812297436841074,5.875570825619396,7.693834027815161,0.8235808214809955,0.7555467243962696,0,11,5608,4812,,,0.0,0.01520526193736674
DTLZ5,3,4,"[0.562, 0.649, 0.569]",0.8893367386290281,0.51529976742216,7.62562522486097,5.430802529672199,8.189894137182746,8.210620185832767,0.8332864650335156,0.7537218482373,1,11,7008,6012,,,0.0,0.016431550650317144
DTLZ5,3,5,"[0.512, 0.512, 0.655]",0.6834402792878559,0.40584659056559685,7.922763191053106,5.784237303719724,8.50209363560736,9.265208678383946,0.7434668645425601,0.7375715995167226,4,12,8368,7212,,,0.00029050672554875,0.020140937481306256
DTLZ5,3,6,"[0.512, 0.512, 0.655]",0.7442202321078557,0.4021904337855012,7.872273901751345,6.590698307696074,5.773700342436749,7.475165162608283,0.7342878602954462,0.756511303011372,4,12,9768,8412,,,0.04578377756583723,0.07916874238623799
DTLZ5,3,7,"[0.51, 0.51, 0.653]",0.7914297697316541,0.5134579692245477,7.852978075648056,7.897911913021449,7.625636696137661,9.61420076031986,0.7654968626622498,0.7403120083841147,5,10,11168,9612,,,0.016108121870947897,0.04771729559747884
DTLZ5,3,8,"[0.51, 0.51, 0.653]",0.6148662024744967,0.35665739397978674,7.887565804540628,7.600946132289777,7.042607509450594,8.439597213961799,0.7737836830472266,0.7401641803340672,5,12,12568,10812,,,0.02479541989603092,0.05643756896536935
DTLZ6,3,1,"[3.69, 4.29, 3.46]",0.23845910519122113,0.5002718527592965,22.93480991241744,13.838786466632657,2.7042821710366645,4.585091773982028,1.1176319565728932,2.4874315896534984,7,2,2376,2412,,,0.0,0.0
DTLZ6,3,2,"[2.63, 3.04, 2.47]",0.2573900893444082,1.0,21.608879262901805,12.245573958302087,2.761728177306124,3.753325068441505,0.9715101479250028,1.7453873563217943,8,1,3934,3612,,,0.0,0.0
DTLZ6,3,3,"[1.94, 1.94, 1.94]",0.30372925271238094,1.0,20.15366418886117,10.291175092961526,2.7932880335797514,4.579134265935865,0.8475042263101192,1.6125289239674867,12,0,5174,4812,,,0.0,0.0
DTLZ6,3,4,"[1.7, 1.96, 1.6]",0.3888617256581977,0.3067039387057735,19.133034300257517,17.84807559256126,3.0673603115726635,3.0949389063737027,0.9038298183977655,0.8003247974748898,2,8,6532,6012,,,0.0,0.00026196366042407875
DTLZ6,3,5,"[1.62, 2.22e-16, 2.22e-16]",0.31371307123398534,0.1943099611782626,1.5604333286714713,1.1976057618357436,3.512611269618438,3.655063342197791,0.8574259736891058,0.9323457195437115,4,6,7140,7212,,,0.0,1.810407647042595e-05
DTLZ6,3,6,"[1.62, 2.22e-16, 2.22e-16]",0.31606945106389556,0.20718883480151448,1.5723890874664697,1.1076137583302785,3.512628327422087,3.4116583182435254,0.857408444498778,0.9284472345600833,4,5,7740,8412,,,0.0,2.1431875519731163e-07
DTLZ6,3,7,"[1.62, 2.22e-16, 2.22e-16]",0.31598990484532774,1.0,1.5720720878826613,1.011918350163979,3.5126284005223924,3.636129353155888,0.8574084402747499,0.9265296636693084,4,1,8340,9612,,,0.0,0.0
DTLZ6,3,8,"[1.62, 2.22e-16, 2.22e-16]",0.31698008881022977,0.0,1.577213171565308,,3.5125994321707967,3.580708886273305,0.8574011240882835,0.9249679099953817,4,0,8940,10812,,,0.004560970703498406,0.0
DTLZ1,5,1,"[0.0, 0.0, 0.0, 0.0, 56.26173508]",0.0,0.04675565528967275,0.0,32.669290983572935,6.65730877330977,4.805132624151708,7.716713106279362,2.8993892016272342,0,86,15370,17286,,,0.0,0.07183519883999684
DTLZ1,5,2,"[0.0, 0.0, 0.0, 6.80623892, 17.0155973]",0.0,0.044359168652640134,0.0,32.18254740977463,4.924563909395663,1.9096745965004183,3.983456581820693,0.6320567163022105,0,86,22096,25886,,,0.0,0.017469176933348506
DTLZ1,5,3,"[0.0, 0.0, 0.0, 2.05850061, 2.74466748]",0.0,0.10329989202313085,0.0,32.04583540750154,4.378362909347485,2.8609774969581956,1.5645826654339767,0.11858337163086205,0,86,28976,34486,,,0.0,0.0073256362186288285
DTLZ1,5,4,"[0.0, 0.0, 0.0, 0.0, 2.47879923]",0.0,0.17867626322888322,0.0,32.889067088846616,5.307462509254974,3.941623912158256,1.2815526117474538,0.12076936835434891,0,86,34358,43086,,,0.0,0.012530759362594797
DTLZ1,5,5,"[2.22e-16, 2.22e-16, 2.22e-16, 0.843, 1.15]",0.0,0.17957108129981902,0.0,32.51021442526086,5.052683824331804,6.3132792479685635,0.5648431661555368,0.22365688039218068,0,86,39776,50052,,,0.0,0.18159102589323375
DTLZ1,5,6,"[2.22e-16, 2.22e-16, 2.22e-16, 0.314, 0.451]",0.6127003221076289,0.5046793207534173,31.865461951641038,34.7675734522648,19.916900954076485,17.216749405352864,0.08908789507575889,0.22498242863339182,66,86,48718,50052,,,0.6838027274918079,0.919790836510282
DTLZ1,5,7,"[2.22e-16, 2.22e-16, 2.22e-16, 0.167, 0.235]",0.9266287832787068,0.7112184616127997,29.672566794594776,26.087902547669835,69.23927527215173,23.975631022575826,0.08730228547497099,0.22436440573353275,74,86,50074,50052,,,0.6530981831194032,0.919790836510282
DTLZ1,5,8,"[2.22e-16, 2.22e-16, 2.22e-16, 0.167, 0.235]",0.9266287832787068,0.7112184616127997,29.672566794594776,26.087902547669835,69.23927527215173,23.975631022575826,0.08730228547497099,0.22436440573353275,74,86,50074,50052,,,0.6530981831194032,0.919790836510282
DTLZ2,5,1,"[2.31e-17, 4.58e-17, 1.55e-17, 1.35e-17, 1.01]",0.8162803127658279,0.9163960522247208,32.15339494505527,31.8456442797154,15.181798583656335,27.53795443207326,0.5742818102375858,0.5358854657980185,40,85,10792,17286,,,0.01465461163534898,0.009837261233206652
DTLZ2,5,2,"[1.89e-34, 0.0, 0.0, 1.04, 0.173]",0.8488899930055953,0.9041535439653829,32.3524917833649,31.999999999999996,16.052964079724585,26.74076220211459,0.6231772111610334,0.5910460999537552,47,86,17562,25886,,,0.037481654347039345,0.0342624470494097
DTLZ2,5,3,"[1.89e-34, 0.0, 0.222, 0.886, 0.443]",0.8419685661200509,0.9198510784067264,30.535115983563998,29.103915217371146,17.82026543173107,35.869416156441225,0.7149816697085458,0.6873645961345659,48,86,22158,34486,,,0.021905111466307352,0.022129858472761547
DTLZ2,5,4,"[1.89e-34, 0.0, 0.166, 0.995, 0.0]",0.8213868166158794,0.9075016576787558,32.39105750070338,32.2510257915034,15.860952968268993,28.52298399589467,0.6259925234608615,0.5936108792106356,40,85,29414,43086,,,0.13016011733881497,0.0578845945609617
DTLZ2,5,5,"[2.22e-16, 2.22e-16, 0.196, 0.851, 0.414]",0.8511901856477967,0.9084707904593239,26.817609066411357,29.55251833324382,18.522039897533517,24.369058572127777,0.7040955996467847,0.6882223169545475,54,86,36560,50052,,,0.19143813619421957,0.09772075703836783
DTLZ2,5,6,"[2.22e-16, 2.22e-16, 0.195, 0.851, 0.414]",0.863541750386655,0.9084092786193265,27.427011261534656,29.552521488756934,20.012435393184507,24.35511771616132,0.6952720391328278,0.6880952588369729,76,86,45760,50052,,,0.16509209617278073,0.09772265963902038
DTLZ2,5,7,"[2.22e-16, 2.22e-16, 0.195, 0.851, 0.414]",0.8657776536461883,0.9084115543833944,27.344812847704212,29.552452932864643,16.520763597704395,24.35511771616132,0.6932680683094699,0.6880952588369729,76,86,50084,50052,,,0.19685411997277702,0.09768132421091243
DTLZ2,5,8,"[2.22e-16, 2.22e-16, 0.195, 0.85, 0.414]",0.8658020273065412,0.9084231743842603,27.27428885962494,29.552452932864643,16.529435299620843,24.36116015561745,0.6933195398051064,0.6881557837128199,76,86,50084,50052,,,0.19685411997277702,0.09768132421091243
DTLZ3,5,1,"[9.66e-48, 0.0, 0.0, 12.2, 73.1]",0.0,0.5774939030894263,0.0,32.84285393069205,25.42886791425684,28.020593561662317,46.01497987834812,18.465464012509585,0,80,5602,17286,,,0.0,0.014243715748381607
DTLZ3,5,2,"[2.91e-49, 0.0, 0.0, 4.22, 10.6]",0.0,0.7956811436879541,0.0,32.65523497318449,17.694574757667063,24.711116955196644,35.92014381838862,10.524650607138755,0,83,13586,25886,,,0.0,0.012812924606900438
DTLZ3,5,3,"[5.96e-50, 0.0, 0.0, 6.98, 1.16]",0.0,0.920410760970186,0.0,33.00148853784414,17.096237299592097,24.517391641949843,24.853514578306978,6.027937128248395,0,84,18982,34486,,,0.0,0.005229299668795074
DTLZ3,5,4,"[5.96e-50, 0.0, 0.641, 3.21, 0.641]",0.0,0.845443497386271,0.0,32.187443832163076,8.761692438468897,8.347368448803412,9.479857635214598,4.649316059068831,0,80,26256,43086,,,0.0,0.07099969777544785
DTLZ3,5,5,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 3.07]",1.0,0.9506400609387687,31.463590004877396,32.049985511204405,6.772598976779446,8.240822609158823,4.826838234954367,4.451280949490293,0,85,30264,50052,,,0.041324106985511186,0.04201039701769235
DTLZ3,5,6,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 1.95]",0.0,0.8937894415115369,0.0,32.049977867898505,3.9985982280069674,8.239139511818909,1.8219638756431966,4.451280949490293,0,85,39064,50052,,,0.0,0.46057477202285246
DTLZ3,5,7,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 1.01]",0.7723254839595433,0.860586214721413,31.987051183119924,32.049977567771464,14.672661602678787,8.237957040773576,0.6198435231279054,4.451280949490293,4,85,47864,50052,,,0.9724449286515082,0.974849228584392
DTLZ3,5,8,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 1.01]",0.762102694105518,0.8597413771687693,31.988751202587594,32.04997755997631,14.758195820739177,8.237957040773576,0.6054345228848046,4.451280949490293,4,85,50064,50052,,,0.9851441602287712,0.9876852390135338
DTLZ4,5,1,"[6.08e-19, 1.05e-166, 0.723, 0.241, 0.723]",0.3100984455376803,0.8896789559993324,15.170346299596156,30.141953840932775,4.811139502389605,20.693653734342345,0.8925611955042628,0.712790375107438,14,86,2100,17286,,,0.18998525676257627,0.18327761345557142
DTLZ4,5,2,"[1.52e-35, 0.0, 0.844, 0.0, 0.633]",0.2902088276039171,0.9022817280858131,11.609720430252068,30.6590782131739,3.1750329472022574,24.454121367386442,1.0004297691747335,0.6643518839108404,4,86,2510,25886,,,0.0033218006179377905,0.12741003821278288
DTLZ4,5,3,"[0.664, 0.742, 0.742, 0.742, 0.625]",0.09286919563196315,0.44017753688884853,38.84456406068918,60.694393000759,3.9648370973360096,12.142269611887539,0.873061637773534,0.7882120695907936,8,86,3128,34486,,,0.1586160787599561,0.08558444122531854
DTLZ4,5,4,"[0.664, 0.742, 0.742, 0.742, 0.625]",0.0928576887869393,0.44303981537298137,39.93437725779948,56.13895287533611,3.9845805757375716,11.246772176096567,0.865827084121793,0.7854478972971555,8,86,3928,43086,,,0.10895015047544246,0.08436161928338798
DTLZ4,5,5,"[0.664, 0.742, 0.742, 0.742, 0.625]",0.09290568492596485,0.4387424073967604,38.27554044694118,56.257974289592376,3.894371193625394,11.236159447784711,0.8663432847095853,0.7851879769613915,8,86,4728,50052,,,0.11147627363457298,0.11419788305044709
DTLZ4,5,6,"[0.664, 0.742, 0.742, 0.742, 0.625]",0.09296145656284475,0.43880559336919583,37.02486231453879,56.25798313548702,3.799194120283569,11.236159447784711,0.8663121166053115,0.7851879769613915,8,86,5528,50052,,,0.1174076507792777,0.11420932921536298
DTLZ4,5,7,"[2.22e-16, 2.22e-16, 2.22e-16, 0.829, 2.22e-16]",0.777119579777267,0.5146232886840199,24.200816715219165,20.450625122941528,11.209417440894354,8.723419035435512,0.5768134541441466,0.8856493751582204,33,86,7828,50052,,,0.0453720494032153,0.11420970439388675
DTLZ4,5,8,"[2.22e-16, 2.22e-16, 2.22e-16, 0.648, 2.22e-16]",0.6385874193613228,0.5125194114212492,15.879520087923892,12.147084490299502,11.171683084159465,9.101941454205853,0.5758470548224434,0.8856493751582204,33,86,11228,50052,,,0.044894303777466234,0.11420970439388675
DTLZ5,5,1,"[2.22e-16, 2.22e-16, 2.22e-16, 0.648, 2.22e-16]",0.32301514540393667,0.3629967415279907,12.519840558147395,13.563140163933744,5.3229124532174215,6.344554956534147,2.233770476804761,1.9375678716410094,41,80,5526,17286,,,0.223936386800282,0.22710622558832416
DTLZ5,5,2,"[2.22e-16, 2.22e-16, 2.22e-16, 0.649, 2.22e-16]",0.25295717263262224,0.38544101412469284,12.976111105992274,15.361916903351206,5.494345633504283,6.240216216266841,2.585044035284773,2.016845182644247,49,70,10154,25886,,,0.2515030172539187,0.30689165855412
DTLZ5,5,3,"[3.16, 3.16, 3.16, 2.56, 3.34]",0.25813920756964215,0.02546721809784943,134.48651090853423,130.98162791728708,2.351761404045296,4.168014689878216,1.402471842309281,2.027907419889703,14,67,14370,34486,,,0.021549164308971334,0.019711466024471925
DTLZ5,5,4,"[2.19, 1.95, 1.95, 1.95, 2.41]",0.33993699783192577,0.0761049483841875,105.37641471891749,102.0616930556807,2.7589944567419327,4.283272897525631,1.2950481752845318,1.4041951571468498,17,77,22592,43086,,,0.02720644074004712,0.03608537369231168
DTLZ5,5,5,"[3.08, 3.08, 3.53, 3.53, 2.81]",0.4319059719887477,0.04664886044601055,175.15969806495667,163.84033557422197,2.592854448957121,3.492285603394316,1.0168730730573268,1.2886851356816704,2,80,30482,50052,,,0.0007929035542480295,0.0008325566563234663
DTLZ5,5,6,"[3.08, 3.08, 3.53, 3.53, 2.81]",0.4325612330520936,0.04670629090208657,174.76712612926457,163.84033557422197,2.5807824147246263,3.492285603394316,1.012889364868915,1.2886851356816704,3,79,39282,50052,,,0.0008194663884698313,0.0008322004759266301
DTLZ5,5,7,"[2.22e-16, 2.22e-16, 0.959, 2.22e-16, 2.22e-16]",0.5166444602118304,0.34005484548520726,11.044257558728129,7.979891779344961,3.9646036457426117,6.953595793735603,1.0672816166938803,1.3393270389060596,6,77,40526,50052,,,0.09792594759431886,0.08983715954774708
DTLZ5,5,8,"[2.22e-16, 2.22e-16, 0.959, 2.22e-16, 2.22e-16]",0.5070857379053464,0.337239643871941,11.228651245291596,7.9827520264020695,3.622142586416518,6.953595793735603,1.0843457514606833,1.3393270389060596,5,77,41726,50052,,,0.10421081243589307,0.09469928611126996
DTLZ6,5,1,"[2.22e-16, 2.22e-16, 0.959, 2.22e-16, 2.22e-16]",0.4019608782567137,0.26789197038995627,16.015325056876563,13.643628052977462,5.965869729986311,6.813215361756665,6.118627096890423,6.69180161089692,21,81,10830,17286,,,0.8191300678562667,0.902483148304111
DTLZ6,5,2,"[2.22e-16, 2.22e-16, 0.959, 2.22e-16, 2.22e-16]",0.4282464048335146,0.26294913829801203,15.111678560940094,11.752174021352428,5.922357039008212,6.800438906497002,5.877329517793218,7.031342519922109,17,75,18074,25886,,,0.8137820868332428,0.8712063205358469
DTLZ6,5,3,"[0.657, 0.732, 0.732, 0.581, 7.96]",0.563143795096231,0.16221817105826994,41.99536661763136,41.99536661763136,2.1698162173463684,4.8003046762713275,0.7969728506832613,3.3514716022784956,2,53,23106,34486,,,0.6493619538810034,0.6005457366721972
DTLZ6,5,4,"[0.657, 0.732, 0.732, 0.581, 7.96]",0.3813299906259726,0.13300656352512694,41.27814376910372,43.19649774734637,2.621582752176543,4.254139846519955,1.0113260834879394,2.4135442433314624,3,54,32306,43086,,,0.4836177913437649,0.492103802637079
DTLZ6,5,5,"[0.657, 0.732, 0.732, 0.581, 7.96]",0.563143795096231,0.10200665591397876,41.36253189630656,41.532093594179244,2.160492507265528,3.8356945770115924,0.7974495645141891,1.773478637897271,2,67,41506,50052,,,0.5129234156746542,0.5263273395366365
DTLZ6,5,6,"[0.657, 0.732, 0.732, 0.581, 7.96]",0.563143795096231,0.10200665591397876,41.36253189630656,41.532093594179244,2.160492507265528,3.8356945770115924,0.7974495645141891,1.773478637897271,2,67,50062,50052,,,0.5129234156746542,0.5263273395366365
DTLZ6,5,7,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 7.93]",0.5633826745228245,0.10437552458611861,31.999999999999996,31.999999999999996,1.6597770418323128,3.576071427030898,0.7801080497196458,1.7856599555822337,2,67,50062,50052,,,0.5148638573480766,0.5283184896231559
DTLZ6,5,8,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 7.93]",0.5633826745228245,0.10437552458611861,31.999999999999996,31.999999999999996,1.6597770418323128,3.576071427030898,0.7801080497196458,1.7856599555822337,2,67,50062,50052,,,0.5148638573480766,0.5283184896231559
